Time,Nome,Usuario,Tempo,Texto
Corinthians,Leo,@Leozin_LHP_,4 min,"MUITO TRISTE O QUE ACONTECE NO PQSJ.. O CORINTHIANS TEM DONO E SÃO UM BANDO DE LADRAO CORRUPTOS, DEUS QUE ME PERDOE
MAIS TEM QUE MORRER GENTE PRA SERVIR DE EXEMPLO.. O CORINTHIANS TEM QUE SAIR DESSES LIXOS"
São Paulo,lala ᯓᡣ𐭩 VAI VER O ENHA,@iluv02sjy,4 min,"cruz credo mano, não kakakakak. 

amor, sou torcedora de um time que ultimamente não sabem o que querem da vida (são paulo "
Corinthians,Jovem Pan Esportes,@JovemPanEsporte,4 min,"JOGO DO GRUPO DO CORINTHIANS! Com gols de Tomás Nasif e Mateo Mendia, Platense vence, chega aos seis pontos, mesma pontuação do líder do grupo E, o Corinthians.

#Libertadores #Platense #IndependienteSantaFe"
Vasco,Danilo Cerveira Almeida,@DaniloCerv14057,5 min,"No ano passado o Vasco priorizou a sul-americana, passou em segundo e caiu na fase seguinte. Chegou na última rodada correndo risco de rebaixamento. Vasco tem que priorizar é pontuar no brasileirão, fazer uma campeonato tranquilo."
Corinthians,re_celia,@celia_re2,5 min,"Nem as ração do cachorro dele ele paga e as idas ao pet kkk TUDO NO TOBA DO CORINTHIANS,  que contrato e esse para  um jogador."
Grêmio,Geovani,@GeovaniBH,5 min,Lembrei do grêmio recolhendo as caixas na época do R10. 
São Paulo,BTS EU VOU!!!,@victoryagrand,5 min,"vendo 2 ingresso pista BTS ( meia entrada )

Passo pra sua conta da quentro!!
wa.me/5521979463801

Tags: vendo, ingresso, BTS, dia 30 sexta São Paulo"
Palmeiras,@superkakarotto_,·,,o palmeiras que jogue sozinho 
Grêmio,Tavares,@travis_tavrkdk,5 min,"Vários, nenhum o q ele pegou do Roger em 2016 seu otário. Não usou no Grêmio e nem em lugar nenhum. Trouxa"
Flamengo,Caio Maia,@KIOM414,5 min,"Flamengo fazendo o mesmo que fez com Arias. Sabia que não ia levar, mas entrou com proposta para fazer o preço subir e o Palmeiras pagar mais caro kkkk"
São Paulo,Cleiton,@cleiton_d7,5 min,"Democracia de POVO ao POVO 2026?
Liberdade Parlamentar? Eleições livres?
#SbtBrasil #sbtnews #jn #g1 Inss? 
#bandnews #jornaldarecord Aborto?
#jornaldacultura São Paulo? Censura?"
Corinthians,BartoloTheusˢᶜᶜᵖ,@1910amatheus,5 min,"O Corinthians quer fazer um time só de Matheus, já falei que vai dar merda"
Botafogo,R10,@Rafaaalmeida10,5 min,Botafogo x Remo
Flamengo,gabriel,@gabxznc,5 min,Galo de 2020/2021 amassava o Flamengo em todo jogo cara KKKKKKK
Palmeiras,Nayn,@mais_achadinhos,5 min,"""Ain... Jogador tem ser eterno do meu clube ""
Vcs são doidos 
Pra mim o ruim da história é esses caras q marcaram um era,ir pra adversário direto ou que nós fizeram passar raiva como o Palmeiras,fora isso é normal oq cara.querer sair de um clube q tá cheio de problemas"
Flamengo,Douglas Santos,@douglasramiroo,5 min,"Helena anunciou sua saída do Sesc Flamengo após 6 anos e remove post em menos de 10 minutos…. Era post pronto? Postou antes da hora? Ela confirmando o que todos já sabiam, essa foi a última temporada com o time carioca. Uma pena que não foi aproveitada ao máximo.

#volei"
Flamengo,Mônaco,@pauloce67467128,5 min,Aterro do flamengo
Botafogo,Perseus,@Percyjackston,5 min,"Burrice do Botafogo em fazer isso, quando o jogador gosta e quer continuar no clube, a diretoria tem que fazer de tudo para manter!"
Santos,Igor,@igor19alves,5 min,Diego quando era do santos fez um gol no sp e pisou no escudo de sacanagem deu uma confusão do caralho kkk
Botafogo,rachel ⋆.˚✮,@evermorerachel,5 min,beber em botafogo o que minha filha bora é pra bangu
Vasco,DON,@DonElece,5 min,Vasco
Palmeiras,Ritmo de jogo,@rub_andre,5 min,"Morto preguiçoso, expulso do Palmeiras, e burro que ainda caiu no golpe do Bigode"
Flamengo,T᥉ᥙkι,@crfxnn,5 min,"ela quer q o palmeiras receba o mesmo q o flamengo , isso n existe

um tem quase 50 milhões de torcedores e o outro n chegou na casa dos 20"
Botafogo,morte lenta e dolorosa (8/45),@ninameninausina,5 min,Ganha do Botafogo ai pfv
Corinthians,Fiel Na Alma,@FielNaAlma,5 min,"Amanhã o noticiário do Corinthians será:

•2, 3 nomes oferecidos

•Corinthians estuda a contratação do Everton Cebolinha

•Acordo do NR com a Caixa mais próximo

•Mais alguns nomes para serem contratados

Tudo isso pra enganar o torcedor e mascarar as atrocidades feitas no"
Corinthians,Alexandre100fax,@Alexandre1910x,5 min,"Se alguém investigasse os ultimos 16 anos do Corinthians, teria que construir até uma prisão nova

Nem cavou muito e já achou 3 ex presidente."
Corinthians,Igor,@IgorRPerera,5 min,Boa deu Corinthians hoje ADM
Botafogo,João Freire,@joaofrreire,5 min,O Flaco vai pro Botafogo sim
São Paulo,Brenno,@brenno__moura,5 min,"20h43, em São Paulo 

Globo #TrêsGraças 23.00
Record #JornalDaRecord 5.82
SBT #SBTBrasil 3.80
Band #GuerraDasRosas 1.45
Cultura #CartãoVerde 0.30"
Flamengo,jennie,@jenxthvluv,6 min,"Fluminense todo ano que passa só se afunda, os cara acham que são Flamengo, pra dar 1 milhão e meio por mês pra um velho de 55 anos bater falta."
São Paulo,D.O¹⁹³⁰ #CampeãoDeTudo,@umpaulistano,6 min,"Não existe mais isso no São Paulo pós 2011
Preferem contratar bagres velhos com salários astronômicos"
Palmeiras,Felipe Cruz - FC,@Flp__,6 min,"Hoje eu vou perder uma moeda aqui sem arrependimento. 
Difícil, mas sou clubista e no caso do Palmeiras, eles sabem jogar essa competição. "
Cruzeiro,Giljunior Games,@GiljuniorT31782,6 min,"CRUZEIRO x BOCA JUNIORS - CONMEBOL LIBERTADORES 2026 
youtu.be/1MG8TwdGt8A?si
… via 
@YouTube"
Palmeiras,Gian Oddi,@gianoddi,6 min,Estamos no ar! Cerro x Palmeiras.
Santos,Sylvio Santos,@SylvioSantos6,6 min,"Registo Fotográfico
Por, Osvaldo Santos

O que é que mais chama a tua atenção neste trabalho?
.
.
.
#art, #photography #portugal #santarem #almeirim"
Flamengo,(José),@Joseteixeira123,6 min,"Flamengo 6 x 1 Estudiantes 

Danilo, Arrascaeta, Lino e três do Bruno Henrique."
Flamengo,Luann H.,@Luann_Hoekstra,6 min,A torcidade de merda do flamengo querendo de qlqr jeito inflar seu ego
Grêmio,Júnior Leal,@italo_lealjr,6 min,até o Torque perdendo pra ajudar o Grêmio e meu técnico lançando Caio Paulista... se ferrar
Botafogo,Republica Federativa de Botsuana,@prax1zBFR,6 min,"Tenho 1,89. sendo mais baixa ou da mesma altura que eu já vale. 

Se a mulher passar disso já é papo de virar o novo pivô do Dallas Mavericks ou substituir o Barboza na zaga do Botafogo"
Santos,niero,@nierosep,6 min,o maior é o do santos q saiu de 2 pra 8
Palmeiras,Hugo_crf,@buenohugo,6 min,"O Palmeiras deve jogar sozinho, ele é contra a decisão da galera da Libra, vai Palmeiras se apequenar um pouco mais."
Flamengo,Lucas 愛,@LC_Albu,6 min,Não combina com a minha camisa do Flamengo
Vasco,Caio Caesar,@CaioCaesar98,6 min," Lembranças de dias 29/04.

Meu aniversário tem dois Vasco x Botafogo marcantes. Um histórico pra ela, outro inesquecível pra mim "
Cruzeiro,Goes,@gm125080,6 min,"Sada x Minas na sexta 
Cruzeiro x atlético no sábado 
Minas x Praia no domingo"
Flamengo,Pri Pitanga,@PriiPitanga,6 min,Esperando o horário do jogo do flamengo kkkk agonia já
Santos,julie hj and sh's lost child,@madebyhwa,6 min,ai nao me estressa nao nickola santos
Corinthians,CorinthiAnne ˢᶜᶜᵖ,@DemoniaEldiana,6 min,já pensou esse homem larga o Corinthians pra virar motorista da city+
Palmeiras,Samuka,@AtaquedoGalo,6 min,"Deveriam ter trocado de empresa.

Nao vou na arena enquanto nao trocar.

Estão cobrando 7x o valor do custo do palmeiras"
Santos,Little Oxossi,@Nasciimento12,6 min,"Fiquei muito mais conectada com os meus santos, falo com vento e fico com o coração em paz"
Botafogo,Tática Alvinegra,@TaticaAlvinegra,6 min,"Um dia inteiro já se passou e parece que a ficha ainda não caiu.

Participar de uma transmissão da Botafogo TV sempre foi um sonho desde que comecei aqui a página em 2021.

Obrigado aos que prestigiaram a live ontem e a todos que fizeram essa experiência maravilhosa possível!"
Corinthians,Igor,@IgorRPerera,6 min,Boooa deu Corinthians 81 X 71 #NBBnoSportv
Flamengo,Bia ビア,@MistcGaymer,6 min,"Vou no mesmo palpite, impossível o Flamengo perder"
Flamengo,Rafael,@rafavasco__,6 min,Se todos os clubes tiverem a postura do Palmeiras até 2029 todos os clubes da serie A vão estar na LFU e apenas flamengo e clubes menores na libra
Flamengo,Fabs,@fabiMenezes23,6 min,"Hoje tem Flamengo na libertadores e eu estou aqui no uber chorando, indo para o hospital cuidar do cara que me ensinou tudo de Flamengo, me ensinou o caminho certo para ser essa Flamenguista hoje.
E hoje vamos ver Flamengo juntos de novo, eu não vou desistir de você PAI "
Botafogo,Yasujirō Ozu Botafoguense,@gloriozu,6 min,o botafogo... só depende de si...
Botafogo,ボタフォゴFR,@Botafogofrjp,6 min,"Tem gente que diz que gosta de futebol, e quer que o Botafogo acabe."
Flamengo,Flávio,@jose_flavi79106,6 min,"Seria a terceira opção no Flamengo, mais lembra que o Palmeiras poderia ter renovado com vc e cagou kkkkkk"
Corinthians,#MarcelãoDaFiel,@FielTimoneiro,6 min,"É isso que sócio do Corinthians pensa do Sócio Torcedor.
Os caras mantiveram a R&T na presidência de 2008 até 2023, depois ficam assim qdo há a possibilidade ínfima de Sócio Fiel Torcedor poder votar kkkk"
Santos,Ronald,@GuAqa65132,6 min,É por isso que agora é Renan Santos
Botafogo,MR SPORTS,@mrsports_br,6 min,"Durcesio Mello continua como administrador da SAF.
#mrsports #Botafogo"
Santos,Jeff Santos,@JeffSantos44979,6 min,"Santos é simpático mesmo

Se for de uma parte específica (sou daqui do lado)

Pernambuco o povo mais maneiro que já conheci quando viajei

E minas fica em segundo lugar"
Vasco,Roberto Alencar,@Roberto23976511,7 min,"Vender pra dobrar ou triplicar a divida? Vender por merreca, ter dono, depois brigar pra retirar o dono e recuperar pra gente de novo o que é nosso, fazer Recuperação Judicial, como Vasco e Botafogo. SAF nao é promessa nenhuma de controle de divida, e os exemplos tao aí..."
Internacional,Jogo Barato,@JogoBaratoTT,7 min,"[Amazon] LEFT ALIVE (Day One Edition) (PS4)

 
jogobara.to/p4LLk
• R$ 103,24 em até 3x
• Frete Grátis

 Envio Internacional. Taxas Inclusas."
São Paulo,"Etevaldo, o Roberval",@Kameloth,7 min,"Aham. Facilitar a vida das pessoas é isso. E São Paulo é um exemplo: a região de Itaquera é longe. O governo ajudou a investir na construção do estádio lá, e tinha prometido outras obras, principalmente com participação de empresas para aproveitar a mão de obra. Resultado? Só o"
Botafogo,FogãoNET ★彡,@fogaonet,7 min,Copa Sul-Americana: Caracas e Racing empatam pelo grupo do Botafogo
Santos,matresma,@matresma,7 min,"Domingo Legal e Programa Silvio Santos são mais piores, desgastados, ultrapassados e inúteis"
Flamengo,Ton.,@Tonskatemore,7 min,"Voces nao estao no mesmo patamar do Flamengo, contenha -se a sua insignificância"
Botafogo,NIKOCESAR,@NIKOCESAR22,7 min,"Mentira ! 
Essa
Foto foi tirada em
Botafogo"
Flamengo,Mãe da Luna,@Jociimara,7 min,"Eu prefiro quebrar uma perna do que pedir ajuda ao prof da academia. O bafudo do meu horário não dá atenção para as gostosas, ele só dá atenção para os machos para falar de futebol. Quase me machuquei agora tentando arrumar uma cadeira ele falando do flamengo meu cu"
Vasco,.,@wbgqge,7 min,Vasco ameaçou te roubar ?
Flamengo,DON,@DonElece,7 min,Busca meu nome no perfil do amigo aí e tu vai ver que ele é o Atlético Mineiro e eu sou o Flamengo. Rivalidade unilateral.
Grêmio,Grêmio Scouts,@stats_gremio,7 min,"Grêmio escalado com time misto para enfrentar o Palestino! 

Vamos, Grêmio !"
Vasco,Rafael Favero,@Favero_Rafael,7 min,"Depois de tratar tendinose na perna direita, Willian volta a atuar pelo Grêmio. E já como titular. Sua última partida foi em 22 de março, quando entrou no segundo tempo da derrota do Tricolor para o Vasco, em São Januário, pelo Brasileirão."
São Paulo,𝑙𝑢𝑙𝑢 𝑣𝑎𝑖 𝑣𝑒𝑟 𝑜 𝑎𝑒𝑠𝑝𝑎,@wtfning,7 min,"Olha aqui seu galão de  briga, sempre amarei São Paulo. Mas essa rapariga de quinta não aceita. Se mangue sinhá égua"
Corinthians,Luis Eduardo,@interagbra,7 min,"Agora vcs entenderam que a reforma do status era importante?

Se para eles é ruim, era pq era bom para o Corinthians !"
Flamengo,Rafael Cotta,@elcotta,7 min,FLAMENGO TÁ ESCALADO!! 
Corinthians,Rodolfo Gomes,@Rodoxgomes92,7 min,"Prováveis 11 do 
@Corinthians
  para o jogo de amanhã. Time titular em campo com uma única dúvida, 
@JesseLingard
  na vaga de Vitinho."
Santos,Ivanio,@Ivanio47047007,7 min,"Bessias rejeitado!
Kkkkkkkkkkkkkk
E o Renan Santos também."
Internacional,Eunice Paiva,@ouchm4rvel,7 min,"o rio é caxias, queimados, santa cruz... lugares pobres, gente que nunca mais, infelizmente, vai ter outra chance de ir num show de artista internacional renomado na vida. É só ver pelo ano novo: artistas nacionais colocam 1,5 milhoẽs naquelas areias"
São Paulo,bela,@unofury,7 min,aparentemente todo mundo vai estar em são paulo nesse final de semana aí ne e nada de anunciarem o line up do primavera
Grêmio,NerdGol,@nerdgol,7 min,O do Grêmio Prudente é o mais bonito e o mais feio é do Brasiliense
Flamengo,edu,@oduduonce,8 min,"O time do santos nao compete com ninguem…

Nao ganhou do flamengo, nao ganhou do bahia e provavelmente nao vai ganhar do Palmeiras, e isso provavelmente aconteceria se neymar estivesse tbm

Sozinho ele nao consegue mais, precisa do time, mas o time é vergonhoso, n da"
Botafogo,Pedro Chilingue,@pedrochilingue,8 min,"TERMINOU!

Caracas e Racing acabam de empatar em 1 a 1 na Venezuela. Resultado excelente pro Botafogo. 

Agora é vencer o Racing em casa e encaminhar a primeira colocação na Sul-Americana."
Botafogo,pa,@p73021675,8 min,"O Governo já suspendeu a Crefisa e ela não faz mais empréstimo para o INSS, a fonte secou.
É questão de tempo para a marra dela acabar e o Palmeiras começar a procurar outro messenas, assim como o Botafogo."
São Paulo,Schmosby,@ygor_jean,8 min,"Mas em Minas não vai ter mesmo, São Paulo tem porque tem gente de todo o país morando aqui, maior parte da população de São Paulo migrou de outros estados"
Flamengo,Rafael ᶜʳᶠ,@_FaelOlv,8 min,"O fato d'eu questionar a cultura de torcedor de facção e seus argumentos, n significa q eu n tenha orgulho do meu estado.

Agora eu entendi o pq n entendeu a zoeira sobre ""fluminense e Flamengo"" 
N consegue concluir um simples raciocínio."
Santos,@Julinsxz03,·,,"Mas ela falou que eu sou bom em repertório tchau (os repertórios que eu usei kkkk salve Rosa, Control Z e o Hytalo Santos"
Flamengo,m,@sweetandlitttle,8 min,sou ateu da associação do flamengo com Israel (caio está mentindo
São Paulo,𝘍𝘳𝘢𝘯,@sccp_myvida,8 min,O cara falando que o goleiro do são Paulo aprendeu o giro no bale kkkkkkkkkkkkkkkkkkkkkkkkkkkk
Cruzeiro,ratodocruzeiro,@RATOcec,8 min,"É DIA DE SER CRUZEIRO 

arrepiei todin Aj"
Santos,jbnsil,@JoebeNunes,8 min,Fabio santos não entra nessa ?
Flamengo,Felipe Pinto,@felipepinto88,8 min,"Me perguntei a mesma coisa! Pq o Minda é primeira opção pra entrar contra o Flamengo e hj não é titular? A resposta é, pra titularidade o barba usa a tal da hierarquia, e isso vai derrubar ele!
Outra coisa, a curva de aprendizado dele pro elenco e pro Fut Br tá muito lenta!"
Corinthians,Marcello,@Fmarcellorp,8 min,"Muita gente ""minou"" a SAFiel em troca dessa reforma de estatuto. Agora veio o choque de realidade. 
Mudancinha light não resolve o nosso problema. Não existe solução para o Corinthians vinda desse modelo associativo."
Flamengo,dudu,@dufrota_,8 min,"Putaria oq esse time se tornou 
E vamos ganhar com o pé atrás hoje. Flamengo copeiro"
Flamengo,Mayarão,@mayarao7_,8 min,Flamengo você tem uma missão....
São Paulo,RUTE,@RuinedRaquel,8 min,"O Primo Isaac Alcolumbre em outubro de 2021, o ex-deputado estadual foi preso pela Polícia Federal na Operação Vikare.              Em março de 2022, o advogado Alberto Alcolumbre, irmão do senador, teve quase R$ 500 mil em espécieapreendidos pela Polícia Militar de São Paulo."
Flamengo,Carlos42 Balduino,@Carlos42B,8 min,"Pode ser contra, a favor, parcialmente ou não ter posicionamento. O que interessa é que o flamengo tem o direito e vai receber, quer queira quer não. 
Favor sentar e chorar em posição fetal kkkkkkkk"
Flamengo,Vintage,@vint4geofc,8 min,"Sou Flamengo, mas acho complicado ter paciência quando o seu time está quase sempre em crise e precisando de resultados imediatos para sobreviver.

Se eles tivessem na condição de uma Bahia, Fluminense... Dava pra desenvolver melhor dessas jóias do continente."
Botafogo,Noah Shuster,@noahshuster,8 min,Excelente resultado para o Botafogo esse empate entre Caracas vs Racing. Líder isolado de seu grupo.
Internacional,Jornal Capital News,@CapitalNews,8 min," Algodão em pluma atinge maior preço desde julho de 2025
Alta é impulsionada por mercado internacional firme e oferta restrita na entressafra

#UltimasNoticias #CapitalNews"
Vasco,BRF,@BRF1970864,8 min,"O CT do Vasco é na cidade de Deus, linha de tiro."
Botafogo,𝕽𝖔𝖉𝖗𝖎𝖌𝖔 ★彡 FORATEXTOR,@Rodrigo_bs01,8 min,"Ótimo resultado pro Botafogo esse empate entre racing e Caracas, vencendo eles na próxima rodada ja encaminha a classificação"
Santos,Radar De Ofertas,@ofertas_Radar77,8 min," OFERTA NETSHOES
tam p e m

Camisa Santos II 25/26 Neymar N° 10 

De R$ 399 por R$ 127 no Pix
Cupom: PROMOS10 

Loja Oficial Netshoes
bit.ly/48y3Sl7

 Mais ofertas no grupo: 
linktr.ee/achadinhos_mos

#anuncio #desconto #oferta #promo #BBB26"
Flamengo,Atlético mineiro série,@AlexsanderCass7,8 min,"Palmeiras 2 a 1 
Flamengo 3 a 0"
Palmeiras,Regis Rugolo SEP1914,@RegisRugol8154,8 min,"Falo ate o Palmeiras de 72 e 73 , de 94 eu assistia ao vivo , dentro dos estádios ."
Palmeiras,Gregório Blasco,@gregoblasco,8 min,Eu estou como num título do Palmeiras!!! 
São Paulo,raphael,@kbotia,8 min,"Imbecil kkkkk, Haddad foi o pior prefeito de São Paulo, vc quer msm comparar

Quanto a privatizar eu concordo, tem q privatizar TD, mas não pode privatizar só pra uma empresa não, tem q abrir concorrência, produto público só serve pra político meter a mão, olha os correios"
São Paulo,lucas,@itslukasb,8 min,alguém troca o ingresso meia estudante do show dia 30 pelo dia 01??? the weeknd São Paulo
Corinthians,bea is a rockstar,@TAAAAAAABOA,8 min,oi gatinhe vi q vc gosta do corinthians rs
Corinthians,Arthur,@ArthurG08196667,8 min,"Tudo que tem de pior está na política do Corinthians. Cada entrevista que algum la de dentro fala é um arsenal de bosta misturado com cinismo. Um bando de lixo, pilantras. Infelizmente o Corinthians não tem futuro"
Internacional,ABILIO,@abiliopava1198,8 min,Vc é f..... Será um dia o melhor correspondente internacional do Brasil. Se já não o é. 
Grêmio,TECGOL,@canaltecgol,8 min,"PALESTINO x GRÊMIO AO VIVO Sul-Americana 2026 3ª Rodada | Narração 
youtube.com/live/ukbfUC2Mk
… #CDPxGRE"
Corinthians,StabileMerionetedaRT,@JasielSant55903,8 min,"A facção que existe dentro do 
@Corinthians
 é pior q as criminosas q existem em nosso país, a que tem no PSJ não tem medo de ninguém, sabem q estão protegidas por um sistema corrupto q nunca deixará de existir e jamais haverá punição pra quem o controla!"
Internacional,Marcelo,@marcelocreator,9 min,"Para quem está mergulhado em Demolidor: Renascido, vale dar um salto lateral para outro território igualmente tenso. Charlie Cox lidera uma minissérie thriller de 5 episódios em uma espionagem internacional.
Na trama, ele interpreta Adam Lawrence, um agente do MI6 que é jogado"
Internacional,Vick,@VitoriaClaro,9 min,"Quase acabando o dia Internacional da Dança, vim deixar minha contribuição e homenagem pra essa arte que me move! "
Flamengo,davi do ártico,@duarfii,9 min,HELENA WENK FEZ TEXTÃO SE DESPEDINDO DO FLAMENGO E APAGOU
São Paulo,natnat,@gaytorad,9 min,compro ingresso meia entrada nos setores SVIP e VVIP do Fan Meeting da Faye Peraya de Uma Promessa Sob o Por do Sol em São Paulo (desesperada aqui
Corinthians,Futuro MVP,@fu_tu_ro_mvp,9 min,"Só tem UM defeito: não consegue correr e pensar ao mesmo tempo, chutar a bola direito e fazer gols!!!

O Corinthians é o único time do Brasileirão que não marcou 10 gols no Campeonato ainda...

E a Torcida fica TODA DERRETIDA por esse jogador, pensando que futebol é atletismo!!!"
Corinthians,Ari Fagundes Sccp,@AriFagundes4,9 min,Triste demais oq se tornou o Corinthians
Atlético Mineiro,karol,@jenniexrjkim,9 min,atlético mineiro esta morrendo e eu nao to vendo ninguém fazer nada. Galoucura so abaixa a cabeca e aceita tudo
Cruzeiro,Ribeiro-Santos,@escrevesquecer,9 min,"O título ""Cruzeiro x Boca e PSG x Bayern são o mesmo esporte?"" e o segundo parágrafo ""Eu não irei entrar no debate de ser um 'outro esporte'"". Uai."
Palmeiras,Luisⓟ,@luisfmauricio98,9 min,O Palmeiras nunca perdeu no Paraguai pro Cerro Porteño. Não é possível que até essa escrita o Kim Jong-Bel vai conseguir quebrar?
Internacional,7TH♱YEAR: bella,@gyubllkppr,9 min,feliz dia internacional da dança pra nós que vivemos disso
Flamengo,edu,@oduduonce,9 min,"Flamengo ele foi suspenso, e pela forma que foi eu acho que nao conta.

Poderia ter jogado contra o Bahia, mas nao jogou pra jogar a partida “decisiva” na argentina 

Contra palmeiras, sintético.

Concordo que ele deveria ter que jogar jogos dificeis assim, mas…"
Corinthians,Marcos Araujo,@A73350867Araujo,9 min,Se uma empresa pagar 100% do salário ela pode colocar sua marca no uniforme do Corinthians?
Palmeiras,ZICAO,@tiogildomengao,9 min,"Cara Andreas é muito bom, mas acho Paquetá bem acima, mas tem que perguntar alguém que assiste todos os jogos dos dois times, até pq é bem raro eu ver um jogo do Palmeiras"
Flamengo,.,@mach_avelli_10,9 min,"Cerro Porteno  1 - 2 Palmeiras

Estudiantes L.P  1 - 2  Flamengo

CODE—DPV8WU"
São Paulo,Vieira Comunicação,@vieiracomunica,9 min,"Bem vindo a São Paulo, amigo."
Palmeiras,Kat Z,@ZedKats,9 min,"Ei 
@JonasHSulzbach
 desliga a live mais cedo, tem Palmeiras hoje"
Santos,geracionalzinho,@hotlittleking,9 min,ate o Mirassol ganhando em competição internacional e o SANTOS não
Corinthians,Rato pepsi ⁹⁹ ²⁰ ²¹,@Barhoein,9 min,"Corinthians direto vive vencendo na vila e no panetone, até no Allianz"
Corinthians,joker zoeiro,@jokerzoeiro,9 min,SUMAM DO CORINTHIANS
Corinthians,Dida Fortunato,@DagmarFortunato,9 min,"Que nojo, meu Deus salve o Corinthians"
São Paulo,(){Felippe++},@anomia_strong,9 min,"""Excelente"" linha amarela. Parabéns ao pior governador de São Paulo: 
@tarcisiogdf"
Corinthians,cachorro quente do burgiff,@rebssousag,9 min,Tomar no cu Corinthians
Cruzeiro,Igor,@igorhenriqux,9 min,"Pouco se falou da postura de Moraes, Neyser e Arroyo quando o jogo inflamava um pouco, estávamos preocupados se o Cruzeiro saberia jogar esses jogos, mas até os mlks peitaram esses arrombados"
Corinthians,Magno,@Magno25172534,9 min,"O Corinthians está do jeito que as TO gostam,a verdade é que eles também pouco se importam com o torcedor comum,no fundo eles pensam igual os dirigentes!!!"
Grêmio,panthro_gremista,@panthro_gremist,9 min,Dito isso: Palestino 4 x 0 Grêmio
Grêmio,Laerte Pagno,@Lpunish3,9 min,"Eu destruía também quando não bebia, esquece, a cabeça dele tá na noite porto alegrense, o Grêmio é um SPA"
Corinthians,CorinthiAnne ˢᶜᶜᵖ,@DemoniaEldiana,9 min,me preparar psicologicamente p jogo do Corinthians amanhaaaaaaaaaaaaa
Flamengo,m4rtín,@martinFLA81,9 min,Esse conjunto de viagem do Flamengo...
Vasco,Vini,@ViniMaruche,9 min,"Nem tiro a razão da torcida não ir em Vasco x vermes, muitas confusões e a gente só perde para os caras, ir nesse clássico é jogar dinheiro fora e ainda correr riscos de apanhar na rua de “graça”"
Palmeiras,Neilton,@N3il7on,10 min,"Pois é! O melhor é que daqui a 18 anos o cometa haley vai passar denovo. O Palmeiras segue sem mundial. Davi Lucca convocou um timeco ano passado, né? Osso!"
Vasco,“G”,@gee_who,10 min,"Cara eu sempre tive cheiro do couro pra minha mãe sabe, ela não suportava que eu assistisse futebol pq dizia que era coisa de homem, uma vez eu apanhei pq tava assistindo jogo do Vasco por puro entretenimento, no final eu cresci sem gostar de futebol e msm assim gosto de mulher"
Flamengo,jonil de souza,@de_jonil,10 min," Comnmebol libertadores Hoje as 21:30 horas, da cidade de Lá Plata Argentina, com Flamengo X Estudiantes na ""Resenha com bola rolando""."
Botafogo,Flamém,@Flarama1,10 min,"Lá atrás na foto é a Urca, mas onde ela está é Botafogo"
Flamengo,Onlyice,@AAice420,10 min,"Tem dois confrontos no ano, um ele carregou e no outro foi mal. Pra um elenco de série b como o santos, ganhar contra o flamengo já é muita coisa. Fez mais do que devia. Oq ele faz na vida pessoal dele n me diz respeito."
Cruzeiro,Atlético mineiro série,@AlexsanderCass7,10 min,Cruzeiro ficou sem o pai kkk
Botafogo,geracionalzinho,@hotlittleking,10 min,Não aceito ser o segundo pro BOTAFOGO
Cruzeiro,Cruzeiro Eficiente,@torcidaespecial,10 min,"Eterno Presidente do Cruzeiro e Deputado Federal: 
@SergioSRoficial
 e Senador: Cleitinho juntos por Minas, em prol do Povo Mineiro e grandes defensores do futebol de MG, principalmente o Glorioso Cruzeiro Cabuloso

#JuntosSomosMaisFortes "
Corinthians,Tubarão Martelo Bissexual,@Tubarao_Bi,10 min,O Corinthians precisa da intervenção judicial pra ontem.
Flamengo,Flavia Moreth,@MorethFlavia,10 min,"Não sou afeita a teorias de conspiração, mas é muito estranho que ontem, sem outras pautas contra o Flamengo, depois da exibição de gala no dom., apareça lá o “levantamento” comparativo de tempo de descanso do Palmeiras x  Fla, esquecendo que noutro recorte era o contrário."
Vasco,Ricktere_beatles,@Ricktere_beatle,10 min,"Cara, se eu sou o Palmeiras, só depois da Copa. Mas tinha que ser transparente, coisa que o clube de vocês não é mais. Parece o Vasco dos tempos de Eurico: Uma Coreia do Norte."
Palmeiras,Fla,@Fla770014626560,10 min,O Palmeiras quer fazer uma liga para jogar sozinho
Palmeiras,Gilmar Silibri,@GSilibri,10 min,"@leilapereiralp
  Futebol Brasileiro vive muito bem sem o Palmeiras.

Forte abraço!"
Santos,The Red Book,@isaxk_,10 min,como identificar homem com baixo desenvolvimento cognitivo. O homem posta video de rayan santos falando…
Botafogo,Sou Flamengo,@SouFlameng01998,10 min,"Mas o que acontece é que o Botafogo vai liberar irmão, vocês estão fudidos, o Brasil indo mal na copa não vai chegar proposta da Europa pro Danilo e ele é o único ativo de valor que vocês tem no elenco, capaz do próprio Botafogo não deixar ele cumprir os 12 jogos."
Flamengo,gu loiro,@Luizgustavxx,10 min,eu com 3 horas de sono nas costas mas n perco jogo do flamengo pq aí ja é dms
Flamengo,Miguel Z. Silva,@SilvaZampier,10 min,"Arte foda se o Flamengo vencesse o Liverpool em algum jogo, ou até mesmo pra antes do jogo"
Flamengo,9̶9̶9̶9̶ ᶜʳᶠ,@_lcssv,10 min,esse horroroso ja era p ter saido do flamengo faz tempo
